119	0.0417982	2.00279	0.0981124	0.427541
120	0.0417764	2.00157	0.0981509	0.427151
121	0.0417552	2.00037	0.0981895	0.426767
122	0.0417347	1.99919	0.0982283	0.426389
123	0.0417148	1.99802	0.0982673	0.426018
124	0.0416956	1.99688	0.0983065	0.425653
125	0.0416771	1.99576	0.0983459	0.425294
126	0.0416593	1.99466	0.0983856	0.424941
127	0.0416421	1.99358	0.0984256	0.424594
128	0.0416256	1.99252	0.0984659	0.424253
129	0.0416098	1.99148	0.0985065	0.423917
130	0.0415946	1.99047	0.0985474	0.423587
131	0.0415801	1.98947	0.0985887	0.423262
132	0.0415662	1.98849	0.0986303	0.422943
133	0.0415529	1.98754	0.0986722	0.422629
134	0.0415403	1.9866	0.0987145	0.42232
135	0.0415282	1.98568	0.0987571	0.422016
136	0.0415168	1.98479	0.0988	0.421717
137	0.041506	1.98391	0.0988433	0.421423
138	0.0414957	1.98305	0.0988868	0.421134
139	0.041486	1.98221	0.0989307	0.420849
140	0.0414768	1.98138	0.0989748	0.420569
141	0.0414682	1.98058	0.0990193	0.420293
142	0.0414601	1.97979	0.099064	0.420022
143	0.0414525	1.97902	0.099109	0.419754
144	0.0414454	1.97826	0.0991542	0.419491
145	0.0414387	1.97753	0.0991996	0.419232
146	0.0414326	1.9768	0.0992453	0.418978
147	0.0414269	1.9761	0.0992912	0.418727
148	0.0414216	1.97541	0.0993373	0.41848
149	0.0414168	1.97473	0.0993836	0.418237
150	0.0414124	1.97407	0.09943	0.417997
151	0.0414084	1.97342	0.0994766	0.417762
152	0.0414049	1.97278	0.0995234	0.41753
153	0.0414017	1.97216	0.0995703	0.417301
154	0.0413989	1.97155	0.0996173	0.417077
155	0.0413965	1.97096	0.0996644	0.416856
156	0.0413944	1.97037	0.0997116	0.416638
157	0.0413928	1.9698	0.0997589	0.416424
158	0.0413914	1.96924	0.0998062	0.416213
159	0.0413904	1.96869	0.0998536	0.416006
160	0.0413898	1.96816	0.099901	0.415803
161	0.0413895	1.96763	0.0999485	0.415602
162	0.0413895	1.96712	0.099996	0.415405
163	0.0413898	1.96661	0.100043	0.415212
164	0.0413905	1.96612	0.100091	0.415022
165	0.0413914	1.96563	0.100138	0.414835
166	0.0413926	1.96516	0.100186	0.414652
167	0.0413942	1.9647	0.100233	0.414472
168	0.041396	1.96424	0.10028	0.414296
169	0.0413981	1.96379	0.100327	0.414123
170	0.0414005	1.96336	0.100374	0.413953
171	0.0414032	1.96293	0.100421	0.413787
172	0.0414061	1.96251	0.100468	0.413624
173	0.0414093	1.9621	0.100514	0.413465
174	0.0414127	1.9617	0.100561	0.413309
175	0.0414164	1.96131	0.100607	0.413157
176	0.0414203	1.96092	0.100652	0.413008
177	0.0414245	1.96055	0.100698	0.412863
178	0.0414289	1.96018	0.100743	0.412722
179	0.0414335	1.95982	0.100788	0.412584
180	0.0414383	1.95946	0.100833	0.412449
181	0.0414434	1.95912	0.100877	0.412318
182	0.0414486	1.95878	0.100921	0.412191
183	0.0414541	1.95845	0.100965	0.412068
184	0.0414597	1.95813	0.101008	0.411948
185	0.0414656	1.95781	0.101051	0.411832
186	0.0414716	1.9575	0.101093	0.41172
187	0.0414778	1.9572	0.101135	0.411612
188	0.0414841	1.95691	0.101176	0.411507
189	0.0414907	1.95662	0.101217	0.411407
190	0.0414974	1.95635	0.101257	0.41131
191	0.0415042	1.95607	0.101297	0.411217
192	0.0415112	1.95581	0.101336	0.411127
193	0.0415183	1.95555	0.101375	0.411042
194	0.0415255	1.9553	0.101412	0.410961
195	0.0415329	1.95506	0.10145	0.410883
196	0.0415403	1.95482	0.101486	0.410809
197	0.0415479	1.95459	0.101522	0.41074
198	0.0415556	1.95437	0.101557	0.410674
199	0.0415633	1.95415	0.101591	0.410612
200	0.0415712	1.95395	0.101625	0.410554
201	0.0415791	1.95374	0.101658	0.410499
202	0.041587	1.95355	0.10169	0.410449
203	0.0415951	1.95336	0.101721	0.410403
204	0.0416031	1.95318	0.101752	0.41036
205	0.0416112	1.953	0.101781	0.410321
206	0.0416194	1.95283	0.10181	0.410286
207	0.0416275	1.95267	0.101838	0.410254
208	0.0416357	1.95252	0.101865	0.410226
209	0.0416438	1.95237	0.101891	0.410202
210	0.041652	1.95222	0.101916	0.410181
211	0.0416601	1.95209	0.10194	0.410164
212	0.0416682	1.95196	0.101963	0.41015
213	0.0416763	1.95183	0.101986	0.41014
214	0.0416844	1.95172	0.102007	0.410133
215	0.0416923	1.9516	0.102028	0.410129
216	0.0417003	1.9515	0.102047	0.410129
217	0.0417081	1.9514	0.102066	0.410131
218	0.0417159	1.95131	0.102083	0.410137
219	0.0417236	1.95122	0.1021	0.410145
220	0.0417312	1.95114	0.102116	0.410157
221	0.0417387	1.95106	0.102131	0.410171
222	0.0417461	1.95099	0.102145	0.410188
223	0.0417533	1.95092	0.102158	0.410207
224	0.0417605	1.95086	0.10217	0.410229
225	0.0417675	1.95081	0.102181	0.410253
226	0.0417744	1.95076	0.102191	0.41028
227	0.0417811	1.95072	0.1022	0.410308
228	0.0417877	1.95068	0.102209	0.410339
229	0.0417941	1.95064	0.102216	0.410372
230	0.0418003	1.95061	0.102223	0.410406
231	0.0418064	1.95059	0.102229	0.410442
232	0.0418123	1.95057	0.102234	0.41048
233	0.041818	1.95055	0.102238	0.410519
234	0.0418236	1.95054	0.102241	0.41056
235	0.0418289	1.95053	0.102244	0.410602
236	0.0418341	1.95052	0.102246	0.410645
237	0.0418391	1.95052	0.102247	0.410689
238	0.0418439	1.95052	0.102248	0.410733
239	0.0418484	1.95053	0.102247	0.410779
240	0.0418528	1.95054	0.102247	0.410825
241	0.041857	1.95055	0.102245	0.410872
242	0.041861	1.95057	0.102243	0.410919
243	0.0418647	1.95058	0.10224	0.410967
244	0.0418683	1.95061	0.102237	0.411015
245	0.0418716	1.95063	0.102233	0.411063
246	0.0418748	1.95065	0.102229	0.411111
247	0.0418777	1.95068	0.102224	0.411159
248	0.0418805	1.95071	0.102219	0.411206
249	0.041883	1.95075	0.102213	0.411254
250	0.0418853	1.95078	0.102207	0.411301
251	0.0418875	1.95082	0.102201	0.411347
252	0.0418894	1.95085	0.102194	0.411394
253	0.0418912	1.95089	0.102187	0.411439
254	0.0418927	1.95093	0.10218	0.411484
255	0.0418941	1.95097	0.102172	0.411528
256	0.0418953	1.95101	0.102164	0.411571
257	0.0418963	1.95106	0.102156	0.411613
258	0.0418972	1.9511	0.102148	0.411655
259	0.0418979	1.95115	0.102139	0.411695
260	0.0418984	1.95119	0.102131	0.411734
261	0.0418988	1.95124	0.102122	0.411772
262	0.041899	1.95128	0.102113	0.411809
263	0.041899	1.95133	0.102105	0.411845
264	0.0418989	1.95137	0.102096	0.41188
265	0.0418987	1.95142	0.102087	0.411913
266	0.0418984	1.95146	0.102078	0.411945
267	0.0418979	1.95151	0.102069	0.411976
268	0.0418973	1.95156	0.102061	0.412005
269	0.0418966	1.9516	0.102052	0.412034
270	0.0418959	1.95164	0.102043	0.41206
271	0.041895	1.95169	0.102035	0.412086
272	0.041894	1.95173	0.102026	0.41211
273	0.0418929	1.95177	0.102018	0.412133
274	0.0418917	1.95182	0.10201	0.412154
275	0.0418905	1.95186	0.102002	0.412175
276	0.0418892	1.9519	0.101994	0.412194
277	0.0418879	1.95194	0.101986	0.412211
278	0.0418865	1.95198	0.101979	0.412227
279	0.041885	1.95201	0.101971	0.412243
280	0.0418835	1.95205	0.101964	0.412256
281	0.041882	1.95209	0.101957	0.412269
282	0.0418804	1.95212	0.101951	0.412281
283	0.0418788	1.95216	0.101944	0.412291
284	0.0418772	1.95219	0.101938	0.412301
285	0.0418756	1.95222	0.101932	0.412309
286	0.041874	1.95225	0.101926	0.412316
287	0.0418723	1.95228	0.101921	0.412322
288	0.0418707	1.95231	0.101915	0.412328
289	0.0418691	1.95233	0.10191	0.412332
290	0.0418675	1.95236	0.101905	0.412336
291	0.0418658	1.95239	0.101901	0.412339
292	0.0418642	1.95241	0.101896	0.412341
293	0.0418627	1.95243	0.101892	0.412342
294	0.0418611	1.95246	0.101888	0.412343
295	0.0418596	1.95248	0.101885	0.412343
296	0.0418581	1.9525	0.101881	0.412342
297	0.0418566	1.95251	0.101878	0.412341
298	0.0418552	1.95253	0.101875	0.412339
299	0.0418538	1.95255	0.101872	0.412337
300	0.0418524	1.95257	0.101869	0.412335
301	0.0418511	1.95258	0.101867	0.412332
