Initial value data for the first step
        0   0.0200   0.0400   0.0600   0.0800   0.1000   0.1200   0.1400   0.1600   0.1800   0.2000   0.2200   0.2400   0.2600   0.2800   0.3000   0.3200   0.3400   0.3600   0.3800   0.4000   0.4200   0.4400   0.4600   0.4800   0.5000   0.5200   0.5400   0.5600   0.5800   0.6000   0.6200   0.6400   0.6600   0.6800   0.7000   0.7200   0.7400   0.7600   0.7800   0.8000   0.8200   0.8400   0.8600   0.8800   0.9000   0.9200   0.9400   0.9600   0.9800   1.0000
   3.5000   3.3040   3.1160   2.9360   2.7640   2.6000   2.4440   2.2960   2.1560   2.0240   1.9000   1.7840   1.6760   1.5760   1.4840   1.4000   1.3240   1.2560   1.1960   1.1440   1.1000   1.0640   1.0360   1.0160   1.0040   1.0000   1.0040   1.0160   1.0360   1.0640   1.1000   1.1440   1.1960   1.2560   1.3240   1.4000   1.4840   1.5760   1.6760   1.7840   1.9000   2.0240   2.1560   2.2960   2.4440   2.6000   2.7640   2.9360   3.1160   3.3040   3.5000
   0.1837   0.1955   0.2073   0.2208   0.2350   0.2508   0.2677   0.2862   0.3063   0.3282   0.3520   0.3779   0.4060   0.4365   0.4696   0.5053   0.5437   0.5850   0.6291   0.6759   0.7253   0.7772   0.8311   0.8869   0.9439   1.0018   1.0600   1.1181   1.1755   1.2318   1.2866   1.3397   1.3906   1.4394   1.4858   1.5298   1.5715   1.6109   1.6479   1.6829   1.7157   1.7466   1.7757   1.8030   1.8288   1.8529   1.8758   1.8972   1.9179   1.9359   1.9539
   0.9805   0.9776   0.9754   0.9721   0.9689   0.9647   0.9602   0.9547   0.9485   0.9411   0.9327   0.9227   0.9112   0.8979   0.8825   0.8647   0.8443   0.8212   0.7951   0.7659   0.7337   0.6985   0.6608   0.6209   0.5793   0.5369   0.4943   0.4523   0.4115   0.3726   0.3359   0.3019   0.2706   0.2421   0.2164   0.1933   0.1727   0.1544   0.1382   0.1239   0.1111   0.0999   0.0900   0.0812   0.0734   0.0666   0.0604   0.0550   0.0501   0.0458   0.0416
   0.9860   0.9839   0.9824   0.9800   0.9778   0.9748   0.9716   0.9676   0.9630   0.9576   0.9514   0.9441   0.9357   0.9260   0.9148   0.9018   0.8869   0.8697   0.8502   0.8281   0.8034   0.7759   0.7460   0.7136   0.6793   0.6434   0.6065   0.5692   0.5319   0.4953   0.4598   0.4258   0.3935   0.3632   0.3350   0.3088   0.2847   0.2625   0.2423   0.2238   0.2069   0.1916   0.1776   0.1649   0.1533   0.1427   0.1331   0.1243   0.1162   0.1089   0.1016
   0.9944   0.9935   0.9929   0.9919   0.9910   0.9897   0.9883   0.9867   0.9849   0.9828   0.9803   0.9774   0.9739   0.9697   0.9647   0.9589   0.9521   0.9442   0.9352   0.9249   0.9133   0.9003   0.8858   0.8700   0.8528   0.8344   0.8149   0.7946   0.7736   0.7522   0.7305   0.7090   0.6876   0.6665   0.6460   0.6261   0.6068   0.5883   0.5705   0.5535   0.5372   0.5216   0.5068   0.4926   0.4792   0.4664   0.4541   0.4425   0.4313   0.4210   0.4106
