   0.9805   0.8322   0.9139   0.8459   0.8710   0.8434   0.8448   0.8341   0.8301   0.8246   0.8201   0.8152   0.8097   0.8031   0.7949   0.7847   0.7720   0.7566   0.7382   0.7166   0.6917   0.6637   0.6328   0.5995   0.5644   0.5280   0.4912   0.4546   0.4189   0.3847   0.3523   0.3221   0.2941   0.2685   0.2452   0.2241   0.2051   0.1878   0.1723   0.1583   0.1456   0.1340   0.1235   0.1139   0.1050   0.0967   0.0891   0.0818   0.0750   0.0685   0.0619
   0.9805   0.8281   0.9149   0.8438   0.8730   0.8432   0.8466   0.8351   0.8316   0.8260   0.8217   0.8170   0.8119   0.8056   0.7978   0.7879   0.7756   0.7605   0.7422   0.7207   0.6958   0.6677   0.6366   0.6030   0.5674   0.5306   0.4933   0.4562   0.4200   0.3852   0.3524   0.3217   0.2934   0.2675   0.2439   0.2226   0.2033   0.1860   0.1704   0.1563   0.1436   0.1321   0.1216   0.1121   0.1033   0.0952   0.0877   0.0806   0.0741   0.0678   0.0615
   0.9805   0.8244   0.9160   0.8420   0.8751   0.8432   0.8487   0.8363   0.8334   0.8276   0.8235   0.8189   0.8140   0.8080   0.8005   0.7909   0.7789   0.7640   0.7459   0.7245   0.6996   0.6714   0.6401   0.6062   0.5703   0.5330   0.4952   0.4577   0.4210   0.3858   0.3525   0.3215   0.2928   0.2666   0.2428   0.2212   0.2018   0.1844   0.1687   0.1545   0.1418   0.1303   0.1199   0.1104   0.1017   0.0938   0.0864   0.0795   0.0731   0.0670   0.0609
   0.9805   0.8210   0.9170   0.8405   0.8772   0.8433   0.8511   0.8377   0.8355   0.8294   0.8255   0.8210   0.8161   0.8103   0.8030   0.7937   0.7819   0.7672   0.7493   0.7279   0.7030   0.6747   0.6432   0.6091   0.5729   0.5353   0.4971   0.4591   0.4220   0.3864   0.3528   0.3214   0.2924   0.2659   0.2418   0.2201   0.2005   0.1829   0.1671   0.1530   0.1402   0.1287   0.1183   0.1089   0.1003   0.0924   0.0852   0.0784   0.0722   0.0663   0.0603
   0.9805   0.8179   0.9180   0.8392   0.8794   0.8435   0.8538   0.8392   0.8379   0.8315   0.8277   0.8231   0.8183   0.8126   0.8054   0.7962   0.7846   0.7701   0.7523   0.7310   0.7061   0.6777   0.6461   0.6118   0.5753   0.5374   0.4988   0.4605   0.4230   0.3870   0.3530   0.3213   0.2920   0.2653   0.2410   0.2190   0.1993   0.1816   0.1658   0.1516   0.1388   0.1273   0.1169   0.1075   0.0990   0.0912   0.0841   0.0774   0.0713   0.0655   0.0598
   0.9805   0.8151   0.9191   0.8381   0.8815   0.8438   0.8565   0.8409   0.8406   0.8338   0.8301   0.8254   0.8206   0.8149   0.8077   0.7987   0.7871   0.7727   0.7549   0.7337   0.7088   0.6804   0.6487   0.6141   0.5774   0.5392   0.5004   0.4617   0.4239   0.3876   0.3533   0.3213   0.2917   0.2647   0.2402   0.2182   0.1983   0.1805   0.1646   0.1503   0.1375   0.1260   0.1157   0.1063   0.0978   0.0901   0.0830   0.0765   0.0705   0.0648   0.0592
   0.9805   0.8126   0.9203   0.8372   0.8836   0.8443   0.8593   0.8427   0.8435   0.8362   0.8328   0.8278   0.8230   0.8172   0.8100   0.8010   0.7895   0.7750   0.7574   0.7361   0.7112   0.6827   0.6509   0.6162   0.5793   0.5409   0.5018   0.4628   0.4248   0.3882   0.3536   0.3213   0.2915   0.2643   0.2396   0.2174   0.1974   0.1795   0.1635   0.1492   0.1364   0.1249   0.1145   0.1052   0.0967   0.0890   0.0820   0.0756   0.0697   0.0641   0.0586
   0.9805   0.8104   0.9215   0.8366   0.8857   0.8449   0.8622   0.8445   0.8465   0.8388   0.8356   0.8304   0.8255   0.8196   0.8123   0.8032   0.7916   0.7772   0.7595   0.7383   0.7133   0.6848   0.6529   0.6180   0.5810   0.5424   0.5030   0.4638   0.4255   0.3886   0.3538   0.3213   0.2913   0.2639   0.2390   0.2167   0.1966   0.1786   0.1625   0.1482   0.1353   0.1238   0.1135   0.1042   0.0957   0.0881   0.0812   0.0748   0.0689   0.0635   0.0580
   0.9805   0.8084   0.9228   0.8361   0.8878   0.8456   0.8652   0.8464   0.8497   0.8414   0.8386   0.8332   0.8282   0.8220   0.8146   0.8054   0.7937   0.7792   0.7615   0.7402   0.7152   0.6865   0.6545   0.6196   0.5824   0.5436   0.5041   0.4647   0.4261   0.3890   0.3540   0.3213   0.2911   0.2635   0.2385   0.2160   0.1958   0.1778   0.1617   0.1472   0.1344   0.1229   0.1125   0.1032   0.0948   0.0872   0.0803   0.0740   0.0682   0.0629   0.0575
   0.9805   0.8067   0.9241   0.8358   0.8899   0.8463   0.8681   0.8483   0.8530   0.8442   0.8418   0.8361   0.8310   0.8246   0.8170   0.8075   0.7957   0.7811   0.7632   0.7418   0.7168   0.6881   0.6560   0.6209   0.5836   0.5446   0.5050   0.4654   0.4266   0.3894   0.3541   0.3212   0.2909   0.2632   0.2380   0.2154   0.1952   0.1770   0.1608   0.1464   0.1335   0.1220   0.1117   0.1024   0.0940   0.0865   0.0796   0.0733   0.0676   0.0623   0.0570
   0.9805   0.8052   0.9255   0.8357   0.8919   0.8473   0.8710   0.8502   0.8563   0.8470   0.8450   0.8391   0.8339   0.8273   0.8195   0.8097   0.7977   0.7829   0.7649   0.7433   0.7181   0.6893   0.6572   0.6220   0.5845   0.5455   0.5057   0.4659   0.4270   0.3896   0.3542   0.3211   0.2906   0.2628   0.2376   0.2149   0.1945   0.1763   0.1601   0.1456   0.1327   0.1212   0.1109   0.1016   0.0933   0.0857   0.0789   0.0727   0.0670   0.0618   0.0565
   0.9805   0.8040   0.9269   0.8357   0.8940   0.8483   0.8739   0.8522   0.8596   0.8498   0.8484   0.8422   0.8370   0.8301   0.8220   0.8120   0.7997   0.7846   0.7664   0.7447   0.7194   0.6904   0.6581   0.6229   0.5853   0.5462   0.5062   0.4663   0.4273   0.3897   0.3542   0.3210   0.2904   0.2624   0.2371   0.2143   0.1939   0.1757   0.1594   0.1449   0.1320   0.1204   0.1101   0.1009   0.0926   0.0851   0.0783   0.0721   0.0665   0.0613   0.0561
   0.9805   0.8030   0.9283   0.8359   0.8961   0.8494   0.8767   0.8541   0.8630   0.8525   0.8518   0.8453   0.8401   0.8329   0.8246   0.8142   0.8017   0.7863   0.7678   0.7459   0.7204   0.6913   0.6589   0.6236   0.5859   0.5466   0.5066   0.4666   0.4274   0.3898   0.3541   0.3208   0.2901   0.2621   0.2367   0.2138   0.1933   0.1750   0.1587   0.1442   0.1313   0.1198   0.1095   0.1002   0.0919   0.0845   0.0777   0.0716   0.0660   0.0608   0.0557
   0.9805   0.8023   0.9297   0.8361   0.8983   0.8507   0.8795   0.8561   0.8663   0.8553   0.8552   0.8484   0.8433   0.8359   0.8273   0.8166   0.8037   0.7880   0.7692   0.7471   0.7214   0.6921   0.6596   0.6241   0.5863   0.5470   0.5068   0.4667   0.4275   0.3897   0.3540   0.3206   0.2898   0.2617   0.2362   0.2133   0.1927   0.1744   0.1581   0.1436   0.1306   0.1191   0.1088   0.0996   0.0913   0.0839   0.0772   0.0711   0.0655   0.0604   0.0553
   0.9805   0.8018   0.9311   0.8366   0.9004   0.8520   0.8822   0.8581   0.8696   0.8580   0.8587   0.8515   0.8466   0.8388   0.8300   0.8190   0.8057   0.7897   0.7706   0.7482   0.7222   0.6928   0.6601   0.6245   0.5866   0.5471   0.5069   0.4668   0.4274   0.3896   0.3537   0.3203   0.2894   0.2612   0.2357   0.2127   0.1922   0.1738   0.1575   0.1429   0.1300   0.1185   0.1082   0.0990   0.0908   0.0833   0.0766   0.0706   0.0651   0.0600   0.0550
   0.9805   0.8016   0.9326   0.8371   0.9026   0.8534   0.8850   0.8601   0.8728   0.8607   0.8621   0.8546   0.8498   0.8418   0.8328   0.8215   0.8078   0.7915   0.7720   0.7493   0.7230   0.6934   0.6605   0.6247   0.5867   0.5472   0.5069   0.4667   0.4273   0.3894   0.3535   0.3199   0.2890   0.2608   0.2352   0.2122   0.1916   0.1732   0.1569   0.1423   0.1294   0.1179   0.1076   0.0984   0.0902   0.0828   0.0762   0.0701   0.0646   0.0596   0.0547
   0.9805   0.8016   0.9340   0.8378   0.9048   0.8549   0.8876   0.8622   0.8760   0.8633   0.8655   0.8577   0.8531   0.8448   0.8356   0.8240   0.8100   0.7932   0.7734   0.7503   0.7238   0.6939   0.6608   0.6249   0.5868   0.5471   0.5068   0.4665   0.4270   0.3890   0.3531   0.3195   0.2886   0.2603   0.2347   0.2116   0.1910   0.1726   0.1563   0.1417   0.1288   0.1173   0.1070   0.0979   0.0897   0.0823   0.0757   0.0697   0.0642   0.0593   0.0543
   0.9805   0.8018   0.9353   0.8386   0.9070   0.8565   0.8903   0.8643   0.8791   0.8658   0.8688   0.8607   0.8563   0.8478   0.8385   0.8265   0.8122   0.7951   0.7749   0.7514   0.7246   0.6944   0.6611   0.6250   0.5868   0.5470   0.5065   0.4662   0.4267   0.3887   0.3527   0.3191   0.2881   0.2598   0.2341   0.2111   0.1904   0.1720   0.1556   0.1411   0.1282   0.1167   0.1065   0.0973   0.0892   0.0818   0.0752   0.0693   0.0639   0.0590   0.0540
   0.9805   0.8022   0.9367   0.8395   0.9091   0.8581   0.8929   0.8664   0.8822   0.8683   0.8720   0.8635   0.8595   0.8508   0.8413   0.8291   0.8144   0.7969   0.7764   0.7526   0.7254   0.6949   0.6614   0.6251   0.5867   0.5468   0.5063   0.4658   0.4263   0.3882   0.3522   0.3186   0.2876   0.2592   0.2336   0.2105   0.1898   0.1714   0.1550   0.1405   0.1276   0.1161   0.1059   0.0968   0.0887   0.0814   0.0748   0.0689   0.0635   0.0586   0.0538
   0.9805   0.8028   0.9380   0.8406   0.9113   0.8598   0.8955   0.8686   0.8851   0.8708   0.8752   0.8663   0.8626   0.8536   0.8441   0.8316   0.8167   0.7988   0.7779   0.7538   0.7262   0.6955   0.6616   0.6251   0.5866   0.5466   0.5059   0.4654   0.4258   0.3877   0.3517   0.3180   0.2870   0.2586   0.2330   0.2099   0.1892   0.1708   0.1544   0.1399   0.1270   0.1155   0.1053   0.0963   0.0882   0.0809   0.0744   0.0685   0.0631   0.0583   0.0535
   0.9805   0.8036   0.9394   0.8417   0.9135   0.8615   0.8981   0.8707   0.8881   0.8732   0.8783   0.8690   0.8656   0.8564   0.8469   0.8341   0.8190   0.8008   0.7795   0.7550   0.7271   0.6960   0.6619   0.6252   0.5864   0.5463   0.5056   0.4650   0.4253   0.3872   0.3511   0.3175   0.2864   0.2580   0.2324   0.2093   0.1886   0.1702   0.1538   0.1393   0.1264   0.1150   0.1048   0.0957   0.0877   0.0804   0.0739   0.0681   0.0628   0.0580   0.0532
   0.9805   0.8046   0.9407   0.8430   0.9156   0.8633   0.9007   0.8729   0.8909   0.8757   0.8813   0.8716   0.8686   0.8591   0.8496   0.8366   0.8212   0.8027   0.7811   0.7562   0.7280   0.6966   0.6622   0.6253   0.5863   0.5460   0.5052   0.4645   0.4248   0.3867   0.3505   0.3169   0.2858   0.2574   0.2317   0.2087   0.1880   0.1696   0.1532   0.1387   0.1258   0.1144   0.1042   0.0952   0.0872   0.0800   0.0735   0.0677   0.0624   0.0577   0.0529
   0.9805   0.8058   0.9419   0.8444   0.9177   0.8651   0.9032   0.8751   0.8937   0.8780   0.8843   0.8742   0.8714   0.8617   0.8522   0.8390   0.8234   0.8046   0.7827   0.7575   0.7290   0.6973   0.6626   0.6254   0.5862   0.5458   0.5048   0.4641   0.4243   0.3861   0.3500   0.3162   0.2852   0.2568   0.2311   0.2080   0.1874   0.1690   0.1526   0.1381   0.1252   0.1138   0.1037   0.0947   0.0867   0.0795   0.0731   0.0673   0.0620   0.0573   0.0526
   0.9805   0.8072   0.9432   0.8460   0.9198   0.8669   0.9057   0.8773   0.8964   0.8804   0.8871   0.8766   0.8742   0.8642   0.8547   0.8413   0.8256   0.8065   0.7843   0.7588   0.7300   0.6979   0.6630   0.6256   0.5862   0.5456   0.5045   0.4636   0.4238   0.3855   0.3493   0.3156   0.2845   0.2562   0.2305   0.2074   0.1867   0.1683   0.1520   0.1375   0.1246   0.1132   0.1031   0.0942   0.0862   0.0790   0.0726   0.0669   0.0617   0.0570   0.0523
   0.9805   0.8087   0.9444   0.8476   0.9218   0.8688   0.9082   0.8795   0.8990   0.8827   0.8898   0.8789   0.8769   0.8666   0.8572   0.8435   0.8277   0.8084   0.7860   0.7601   0.7310   0.6987   0.6635   0.6258   0.5862   0.5454   0.5041   0.4632   0.4233   0.3849   0.3487   0.3150   0.2839   0.2555   0.2298   0.2067   0.1861   0.1677   0.1514   0.1369   0.1240   0.1127   0.1026   0.0936   0.0857   0.0785   0.0722   0.0665   0.0613   0.0567   0.0521
   0.9805   0.8104   0.9457   0.8493   0.9238   0.8707   0.9106   0.8817   0.9016   0.8850   0.8925   0.8812   0.8794   0.8688   0.8595   0.8457   0.8297   0.8102   0.7875   0.7615   0.7321   0.6994   0.6640   0.6260   0.5862   0.5452   0.5038   0.4628   0.4228   0.3844   0.3482   0.3144   0.2833   0.2549   0.2292   0.2061   0.1855   0.1671   0.1508   0.1363   0.1235   0.1121   0.1020   0.0931   0.0852   0.0781   0.0717   0.0661   0.0609   0.0563   0.0518
   0.9805   0.8123   0.9469   0.8511   0.9257   0.8726   0.9129   0.8839   0.9041   0.8872   0.8950   0.8834   0.8819   0.8709   0.8617   0.8477   0.8316   0.8120   0.7891   0.7628   0.7331   0.7003   0.6645   0.6263   0.5863   0.5452   0.5036   0.4624   0.4223   0.3839   0.3476   0.3138   0.2826   0.2542   0.2286   0.2055   0.1848   0.1665   0.1502   0.1357   0.1229   0.1115   0.1015   0.0926   0.0847   0.0776   0.0713   0.0657   0.0605   0.0560   0.0514
   0.9805   0.8144   0.9481   0.8531   0.9276   0.8746   0.9152   0.8860   0.9066   0.8894   0.8975   0.8855   0.8842   0.8730   0.8638   0.8496   0.8335   0.8136   0.7906   0.7641   0.7342   0.7011   0.6651   0.6267   0.5865   0.5451   0.5034   0.4621   0.4219   0.3834   0.3470   0.3132   0.2820   0.2536   0.2279   0.2049   0.1842   0.1659   0.1496   0.1351   0.1223   0.1110   0.1010   0.0921   0.0842   0.0771   0.0708   0.0652   0.0602   0.0556   0.0511
   0.9805   0.8165   0.9492   0.8551   0.9295   0.8766   0.9175   0.8881   0.9089   0.8915   0.8999   0.8875   0.8865   0.8749   0.8659   0.8514   0.8352   0.8152   0.7920   0.7653   0.7352   0.7019   0.6657   0.6271   0.5867   0.5451   0.5033   0.4618   0.4215   0.3829   0.3465   0.3127   0.2815   0.2530   0.2273   0.2043   0.1836   0.1653   0.1490   0.1345   0.1218   0.1104   0.1004   0.0915   0.0837   0.0767   0.0704   0.0648   0.0598   0.0553   0.0508
   0.9805   0.8189   0.9504   0.8571   0.9313   0.8787   0.9197   0.8902   0.9112   0.8936   0.9021   0.8895   0.8886   0.8767   0.8678   0.8531   0.8369   0.8167   0.7934   0.7665   0.7363   0.7028   0.6663   0.6275   0.5869   0.5452   0.5032   0.4616   0.4212   0.3826   0.3461   0.3122   0.2809   0.2525   0.2268   0.2037   0.1831   0.1647   0.1484   0.1340   0.1212   0.1099   0.0999   0.0910   0.0832   0.0762   0.0700   0.0644   0.0594   0.0549   0.0505
   0.9805   0.8213   0.9515   0.8593   0.9330   0.8807   0.9218   0.8922   0.9134   0.8957   0.9043   0.8914   0.8907   0.8785   0.8696   0.8547   0.8384   0.8182   0.7947   0.7677   0.7373   0.7036   0.6670   0.6280   0.5872   0.5453   0.5032   0.4615   0.4210   0.3822   0.3457   0.3117   0.2804   0.2520   0.2262   0.2031   0.1825   0.1641   0.1479   0.1334   0.1207   0.1094   0.0994   0.0905   0.0827   0.0757   0.0695   0.0640   0.0590   0.0545   0.0501
   0.9805   0.8239   0.9526   0.8615   0.9347   0.8828   0.9239   0.8943   0.9156   0.8977   0.9064   0.8932   0.8927   0.8801   0.8713   0.8562   0.8399   0.8195   0.7960   0.7688   0.7382   0.7044   0.6676   0.6285   0.5875   0.5455   0.5032   0.4614   0.4208   0.3819   0.3453   0.3113   0.2800   0.2515   0.2257   0.2026   0.1820   0.1636   0.1473   0.1329   0.1201   0.1089   0.0989   0.0901   0.0822   0.0753   0.0691   0.0636   0.0586   0.0542   0.0498
   0.9805   0.8267   0.9536   0.8638   0.9364   0.8849   0.9258   0.8963   0.9176   0.8996   0.9084   0.8950   0.8945   0.8816   0.8730   0.8576   0.8413   0.8207   0.7971   0.7698   0.7391   0.7052   0.6683   0.6290   0.5879   0.5457   0.5033   0.4613   0.4206   0.3817   0.3450   0.3109   0.2795   0.2510   0.2252   0.2021   0.1815   0.1631   0.1468   0.1324   0.1197   0.1084   0.0984   0.0896   0.0818   0.0748   0.0686   0.0631   0.0582   0.0538   0.0494
   0.9805   0.8295   0.9546   0.8661   0.9380   0.8871   0.9277   0.8982   0.9196   0.9015   0.9103   0.8967   0.8963   0.8831   0.8745   0.8589   0.8426   0.8219   0.7982   0.7708   0.7400   0.7059   0.6689   0.6295   0.5882   0.5459   0.5034   0.4613   0.4205   0.3815   0.3447   0.3106   0.2792   0.2506   0.2248   0.2017   0.1810   0.1626   0.1463   0.1319   0.1192   0.1079   0.0979   0.0891   0.0813   0.0744   0.0682   0.0627   0.0578   0.0534   0.0491
   0.9805   0.8325   0.9556   0.8685   0.9396   0.8892   0.9296   0.9002   0.9215   0.9033   0.9121   0.8983   0.8979   0.8845   0.8760   0.8601   0.8438   0.8229   0.7992   0.7717   0.7408   0.7066   0.6695   0.6299   0.5886   0.5462   0.5035   0.4613   0.4204   0.3813   0.3445   0.3103   0.2788   0.2502   0.2244   0.2012   0.1806   0.1622   0.1459   0.1315   0.1187   0.1074   0.0975   0.0887   0.0809   0.0740   0.0678   0.0623   0.0574   0.0531   0.0487
   0.9805   0.8355   0.9566   0.8709   0.9411   0.8914   0.9314   0.9021   0.9234   0.9050   0.9138   0.8999   0.8995   0.8858   0.8773   0.8612   0.8449   0.8239   0.8001   0.7725   0.7415   0.7073   0.6701   0.6304   0.5889   0.5464   0.5037   0.4614   0.4204   0.3812   0.3443   0.3100   0.2785   0.2499   0.2240   0.2009   0.1802   0.1618   0.1455   0.1310   0.1183   0.1070   0.0971   0.0882   0.0805   0.0735   0.0674   0.0619   0.0570   0.0527   0.0484
   0.9805   0.8387   0.9575   0.8734   0.9426   0.8935   0.9331   0.9040   0.9251   0.9067   0.9154   0.9013   0.9009   0.8871   0.8786   0.8622   0.8459   0.8248   0.8009   0.7733   0.7422   0.7079   0.6706   0.6308   0.5893   0.5467   0.5038   0.4615   0.4204   0.3811   0.3442   0.3098   0.2783   0.2496   0.2237   0.2005   0.1798   0.1614   0.1451   0.1306   0.1179   0.1066   0.0966   0.0878   0.0800   0.0731   0.0670   0.0616   0.0567   0.0524   0.0481
   0.9805   0.8419   0.9584   0.8759   0.9440   0.8956   0.9347   0.9059   0.9268   0.9083   0.9170   0.9028   0.9023   0.8882   0.8798   0.8632   0.8469   0.8256   0.8017   0.7739   0.7428   0.7084   0.6711   0.6313   0.5896   0.5470   0.5040   0.4616   0.4204   0.3811   0.3441   0.3097   0.2781   0.2494   0.2234   0.2002   0.1795   0.1610   0.1447   0.1303   0.1175   0.1062   0.0963   0.0875   0.0797   0.0728   0.0666   0.0612   0.0563   0.0520   0.0477
