   3.6970e-01   4.2758e-01   4.2436e-01   4.0934e-01   3.9147e-01   3.7294e-01   3.5430e-01   3.3536e-01   3.1634e-01   2.9667e-01   2.7624e-01   2.5525e-01   2.3294e-01   2.0931e-01   1.8397e-01   1.5704e-01   1.2290e-01   8.8206e-02   6.0983e-02   3.8529e-02   2.0670e-02   7.5149e-03   1.0000e-05            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0
   3.6900e-01   4.2447e-01   4.1969e-01   4.0341e-01   3.8445e-01   3.6486e-01   3.4489e-01   3.2490e-01   3.0434e-01   2.8309e-01   2.6134e-01   2.3833e-01   2.1404e-01   1.8806e-01   1.6050e-01   1.2564e-01   9.0218e-02   6.2393e-02   3.9430e-02   2.1157e-02   7.6920e-03   1.0000e-05            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0
   3.6790e-01   4.2091e-01   4.1433e-01   3.9669e-01   3.7652e-01   3.5551e-01   3.3443e-01   3.1284e-01   2.9065e-01   2.6803e-01   2.4423e-01   2.1920e-01   1.9251e-01   1.6425e-01   1.2861e-01   9.2392e-02   6.3914e-02   4.0400e-02   2.1680e-02   7.8824e-03   1.0000e-05            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0
   3.6650e-01   4.1671e-01   4.0820e-01   3.8906e-01   3.6731e-01   3.4509e-01   3.2233e-01   2.9905e-01   2.7545e-01   2.5073e-01   2.2485e-01   1.9736e-01   1.6834e-01   1.3183e-01   9.4752e-02   6.5562e-02   4.1450e-02   2.2246e-02   8.0879e-03   1.0000e-05            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0
   3.6460e-01   4.1182e-01   4.0116e-01   3.8015e-01   3.5700e-01   3.3300e-01   3.0847e-01   2.8372e-01   2.5795e-01   2.3110e-01   2.0270e-01   1.7281e-01   1.3535e-01   9.7326e-02   6.7357e-02   4.2592e-02   2.2860e-02   8.3105e-03   1.0000e-05            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0
   3.6220e-01   4.0608e-01   3.9287e-01   3.7012e-01   3.4501e-01   3.1911e-01   2.9302e-01   2.6603e-01   2.3806e-01   2.0862e-01   1.7775e-01   1.3923e-01   1.0015e-01   6.9321e-02   4.3839e-02   2.3529e-02   8.5528e-03   1.0000e-05            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0
   3.5910e-01   3.9918e-01   3.8345e-01   3.5839e-01   3.3119e-01   3.0359e-01   2.7516e-01   2.4587e-01   2.1523e-01   1.8323e-01   1.4352e-01   1.0327e-01   7.1485e-02   4.5209e-02   2.4263e-02   8.8178e-03   1.0000e-05            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0
   3.5520e-01   3.9119e-01   3.7235e-01   3.4481e-01   3.1567e-01   2.8559e-01   2.5475e-01   2.2268e-01   1.8938e-01   1.4831e-01   1.0674e-01   7.3886e-02   4.6725e-02   2.5073e-02   9.1094e-03   1.0000e-05            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0
   3.5040e-01   3.8160e-01   3.5938e-01   3.2947e-01   2.9761e-01   2.6495e-01   2.3120e-01   1.9636e-01   1.5372e-01   1.1065e-01   7.6571e-02   4.8414e-02   2.5972e-02   9.4324e-03   1.0000e-05            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0
   3.4430e-01   3.7021e-01   3.4460e-01   3.1151e-01   2.7680e-01   2.4104e-01   2.0437e-01   1.5990e-01   1.1508e-01   7.9606e-02   5.0314e-02   2.6979e-02   9.7929e-03   1.0000e-05            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0
   3.3680e-01   3.5699e-01   3.2717e-01   2.9070e-01   2.5260e-01   2.1371e-01   1.6704e-01   1.2018e-01   8.3074e-02   5.2474e-02   2.8118e-02   1.0199e-02   1.0000e-05            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0
   3.2770e-01   3.4117e-01   3.0675e-01   2.6634e-01   2.2478e-01   1.7546e-01   1.2614e-01   8.7095e-02   5.4960e-02   2.9421e-02   1.0660e-02   1.0000e-05            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0
   3.1640e-01   3.2230e-01   2.8264e-01   2.3815e-01   1.8559e-01   1.3325e-01   9.1839e-02   5.7866e-02   3.0932e-02   1.1192e-02   1.0000e-05            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0
   3.0250e-01   2.9966e-01   2.5445e-01   1.9808e-01   1.4194e-01   9.7561e-02   6.1329e-02   3.2714e-02   1.1813e-02   1.0000e-05            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0
   2.8520e-01   2.7274e-01   2.1386e-01   1.5292e-01   1.0466e-01   6.5560e-02   3.4860e-02   1.2553e-02   1.0000e-05            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0
   2.6420e-01   2.3316e-01   1.6732e-01   1.1382e-01   7.0900e-02   3.7517e-02   1.3454e-02   1.0000e-05            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0
   2.3240e-01   1.8649e-01   1.2625e-01   7.7951e-02   4.0931e-02   1.4587e-02   1.0000e-05            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0
   1.9320e-01   1.4401e-01   8.7890e-02   4.5552e-02   1.6072e-02   1.0000e-05            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0
   1.5560e-01   1.0321e-01   5.2326e-02   1.8141e-02   1.0000e-05            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0
   1.1910e-01   6.3621e-02   2.1316e-02   1.0000e-05            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0
   8.0300e-02   2.7126e-02   1.0000e-05            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0
   3.9800e-02   1.0000e-05            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0
   1.5000e-04            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0
            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0
            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0
